"abspos","chromosome_name","start_position","end_position","ensembl_gene_id","hgnc_symbol","band"
272287776,2,23330664,23332044,"ENSG00000223530","AC012506.1","p24.1"
272306181,2,23347654,23351864,"ENSG00000233714","AC012506.2","p24.1"
272315368,2,23357516,23360376,"ENSG00000223634","AC012506.3","p24.1"
272334686,2,23375229,23381299,"ENSG00000235497","AC012506.4","p24.1"
272503336,2,23385217,23708611,"ENSG00000119771","KLHL29","p24.1"
272472115,2,23507043,23524344,"ENSG00000224361","AC011239.1","p24.1"
272573665,2,23616499,23617987,"ENSG00000279526","AC011239.2","p24.1"
272632752,2,23667208,23685453,"ENSG00000283031","RP11-557N21.1","p24.1"
272794311,2,23748664,23927114,"ENSG00000119778","ATAD2B","p23.3"
272829063,2,23872268,23873014,"ENSG00000224464","AC066692.4","p23.3"
272857343,2,23900693,23901149,"ENSG00000238111","AC066692.3","p23.3"
272922519,2,23927285,24004909,"ENSG00000173960","UBXN2A","p23.3"
272900520,2,23943846,23944351,"ENSG00000234946","AC066692.5","p23.3"
272953362,2,23996795,23997085,"ENSG00000243847","RN7SL610P","p23.3"
272993123,2,24010081,24063321,"ENSG00000205639","MFSD2B","p23.3"
272995879,2,24029340,24049575,"ENSG00000163026","C2orf44","p23.3"
273002308,2,24045835,24045938,"ENSG00000222940","RNU6-370P","p23.3"
273013113,2,24049701,24063681,"ENSG00000119782","FKBP1B","p23.3"
273028435,2,24067584,24076443,"ENSG00000115128","SF3B6","p23.3"
273079505,2,24076526,24169640,"ENSG00000219626","FAM228B","p23.3"
273038069,2,24077433,24085861,"ENSG00000115129","TP53I3","p23.3"
273075846,2,24115371,24123477,"ENSG00000176732","PFN4","p23.3"
273113823,2,24124366,24190436,"ENSG00000276087","RP11-507M3.1","p23.3"
273126866,2,24165884,24175005,"ENSG00000232642","AC008073.7","p23.3"
273144381,2,24175069,24200849,"ENSG00000186453","FAM228A","p23.3"
273157190,2,24199839,24201698,"ENSG00000223754","AC008073.9","p23.3"
273238211,2,24202864,24360714,"ENSG00000198399","ITSN2","p23.3"
273174370,2,24214381,24221516,"ENSG00000242628","AC009228.1","p23.3"
273230099,2,24273614,24273741,"ENSG00000251805","RF00602","p23.3"
273286960,2,24330402,24330674,"ENSG00000232963","RP11-219F1.2","p23.3"
273291254,2,24334512,24335152,"ENSG00000233747","RP11-219F1.1","p23.3"
273587730,2,24491914,24770702,"ENSG00000084676","NCOA1","p23.3"
273521106,2,24564630,24564738,"ENSG00000202430","RNA5SP88","p23.3"
273632784,2,24676309,24676415,"ENSG00000206732","RNU6-936P","p23.3"
273747980,2,24789734,24793382,"ENSG00000184924","PTRHD1","p23.3"
273764178,2,24793136,24822376,"ENSG00000138092","CENPO","p23.3"
273825926,2,24819169,24919839,"ENSG00000138031","ADCY3","p23.3"
273782585,2,24825610,24826717,"ENSG00000271936","RP11-443B20.1","p23.3"
273914287,2,24943636,24972094,"ENSG00000115137","DNAJC27","p23.3"
273925513,2,24968958,24969224,"ENSG00000237953","AC013267.1","p23.3"
273925854,2,24969388,24969477,"ENSG00000202479","RF00016","p23.3"
273961964,2,24971390,25039694,"ENSG00000224165","AC013267.2","p23.3"
274057055,2,25042130,25159137,"ENSG00000084710","EFR3B","p23.3"
274014602,2,25058032,25058329,"ENSG00000276653","RN7SL856P","p23.3"
274037217,2,25079901,25081689,"ENSG00000229593","AC013267.4","p23.3"
274121300,2,25160853,25168903,"ENSG00000115138","POMC","p23.3"
274163179,2,25204313,25209202,"ENSG00000230452","AC012457.2","p23.3"
274241644,2,25227855,25342590,"ENSG00000119772","DNMT3A","p23.3"
274285102,2,25328640,25328721,"ENSG00000221445","MIR1301","p23.3"
274328912,2,25369136,25375845,"ENSG00000235072","AC012074.2","p23.3"
274481844,2,25377198,25673647,"ENSG00000138101","DTNB","p23.3"
274380802,2,25421117,25427643,"ENSG00000224220","AC104699.1","p23.3"
274762556,2,25733753,25878516,"ENSG00000143970","ASXL2","p23.3"
274766712,2,25809925,25810656,"ENSG00000187536","AC064847.3","p23.3"
274779131,2,25822469,25822950,"ENSG00000217643","AC064847.2","p23.3"
274813135,2,25856461,25856966,"ENSG00000218682","AC010150.1","p23.3"
274843507,2,25886964,25887206,"ENSG00000217718","AC064847.4","p23.3"
274911094,2,25926596,25982749,"ENSG00000084731","KIF3C","p23.3"
274951359,2,25994794,25995081,"ENSG00000237629","AC013449.1","p23.3"
274984832,2,26028208,26028612,"ENSG00000268412","RP11-558C24.1","p23.3"
275042202,2,26034107,26137454,"ENSG00000084733","RAB10","p23.3"
274999150,2,26042675,26042781,"ENSG00000199872","RNU6-942P","p23.3"
275058148,2,26101317,26102136,"ENSG00000235440","RP11-214J9.1","p23.3"
275097185,2,26140263,26141264,"ENSG00000231655","AC011742.3","p23.3"
275106389,2,26149204,26150731,"ENSG00000214465","AC011742.4","p23.3"
275117001,2,26160023,26161136,"ENSG00000227133","AC011742.5","p23.3"
275118727,2,26162056,26162554,"ENSG00000237951","PPIL1P1","p23.3"
275137799,2,26173091,26189663,"ENSG00000157833","GAREM2","p23.3"
275174102,2,26190635,26244726,"ENSG00000084754","HADHA","p23.3"
275223241,2,26243170,26290468,"ENSG00000138029","HADHB","p23.3"
275283917,2,26308173,26346817,"ENSG00000173567","ADGRF3","p23.3"
275308641,2,26308547,26395891,"ENSG00000138018","EPT1","p23.3"
275385735,2,26401916,26456711,"ENSG00000157856","DRC1","p23.3"
275464372,2,26457203,26558698,"ENSG00000115155","OTOF","p23.3"
275527479,2,26562582,26579532,"ENSG00000173557","C2orf70","p23.3"
275567707,2,26581202,26641368,"ENSG00000157884","CIB4","p23.3"
275629281,2,26671254,26674464,"ENSG00000225378","AC015977.6","p23.3"
275634786,2,26678219,26678510,"ENSG00000225024","AC015977.5","p23.3"
275669477,2,26692690,26733420,"ENSG00000171303","KCNK3","p23.3"
275729179,2,26764284,26781231,"ENSG00000213699","SLC35F6","p23.3"
275739100,2,26764289,26801067,"ENSG00000115163","CENPA","p23.3"
275783766,2,26827169,26827520,"ENSG00000145835","AC011740.3","p23.3"
275855471,2,26847747,26950351,"ENSG00000157851","DPYSL5","p23.3"
275936479,2,26950308,27009807,"ENSG00000230286","AC013472.4","p23.3"
275955326,2,26970612,27027196,"ENSG00000084764","MAPRE3","p23.3"
275956116,2,26984776,27014612,"ENSG00000205500","AC013472.3","p23.3"
275993724,2,27032910,27041695,"ENSG00000119777","TMEM214","p23.3"
276012915,2,27042364,27070622,"ENSG00000084693","AGBL5","p23.3"
276006395,2,27049683,27050264,"ENSG00000231636","AC013472.6","p23.3"
276010369,2,27053618,27054276,"ENSG00000272056","RP11-503P10.1","p23.3"
276017848,2,27061038,27061815,"ENSG00000229122","AC013403.9","p23.3"
276019089,2,27062428,27062907,"ENSG00000272148","RP11-195B17.1","p23.3"
276027544,2,27070472,27071773,"ENSG00000228474","OST4","p23.3"
276038909,2,27078567,27086408,"ENSG00000138080","EMILIN1","p23.3"
276050181,2,27086747,27100772,"ENSG00000138030","KHK","p23.3"
276065424,2,27098889,27119115,"ENSG00000138028","CGREF1","p23.3"
276083722,2,27123789,27130812,"ENSG00000143994","ABHD1","p23.3"
276089137,2,27130756,27134675,"ENSG00000138073","PREB","p23.3"
276094551,2,27136848,27139410,"ENSG00000186143","PRR30","p23.3"
276109411,2,27149004,27156974,"ENSG00000163792","TCF23","p23.3"
276115318,2,27158563,27159229,"ENSG00000236099","AC013403.13","p23.3"
276162694,2,27199587,27212958,"ENSG00000138074","SLC5A6","p23.3"
276171024,2,27212027,27217178,"ENSG00000138085","ATRAID","p23.3"
276187088,2,27217390,27243943,"ENSG00000084774","CAD","p23.3"
276221172,2,27253684,27275817,"ENSG00000115194","SLC30A3","p23.3"
276234882,2,27275421,27281499,"ENSG00000163793","DNAJC5G","p23.3"
276251337,2,27282392,27307439,"ENSG00000138100","TRIM54","p23.3"
276264344,2,27307400,27308445,"ENSG00000163794","UCN","p23.3"
276274008,2,27309492,27325680,"ENSG00000115204","MPV17","p23.3"
276297863,2,27325849,27357034,"ENSG00000115207","GTF3C2","p23.3"
276295489,2,27335535,27342599,"ENSG00000234945","AC109828.1","p23.3"
276318356,2,27356246,27367622,"ENSG00000234072","AC074117.10","p23.3"
276323841,2,27364352,27370486,"ENSG00000115211","EIF2B4","p23.3"
276330436,2,27370496,27377533,"ENSG00000115234","SNX17","p23.3"
276335432,2,27377231,27380790,"ENSG00000163795","ZNF513","p23.3"
276351862,2,27381194,27409687,"ENSG00000115241","PPM1G","p23.3"
276349497,2,27392784,27393367,"ENSG00000213453","AC074117.12","p23.3"
276391446,2,27427790,27442259,"ENSG00000115216","NRBP1","p23.3"
276400845,2,27442366,27446481,"ENSG00000157992","KRTCAP3","p23.3"
276423502,2,27444371,27489789,"ENSG00000138002","IFT172","p23.3"
276411931,2,27455156,27455862,"ENSG00000235267","AC074117.13","p23.3"
276431966,2,27475494,27475595,"ENSG00000200003","RNU6-986P","p23.3"
276449986,2,27491883,27495245,"ENSG00000115226","FNDC4","p23.3"
276466685,2,27496842,27523684,"ENSG00000084734","GCKR","p23.3"
276516475,2,27537386,27582721,"ENSG00000221843","C2orf16","p23.3"
276559514,2,27582969,27623215,"ENSG00000243943","ZNF512","p23.3"
276565532,2,27583046,27635174,"ENSG00000259080","RP11-158I13.2","p23.3"
276583747,2,27625639,27629012,"ENSG00000176714","CCDC121","p23.3"
276596299,2,27628247,27651508,"ENSG00000198522","GPN1","p23.3"
276598528,2,27642043,27642169,"ENSG00000206731","RF00340","p23.3"
276613748,2,27650812,27663840,"ENSG00000119760","SUPT7L","p23.3"
276635645,2,27663471,27694976,"ENSG00000163798","SLC4A1AP","p23.3"
276667181,2,27705786,27715732,"ENSG00000205334","AC074091.13","p23.2"
276836324,2,27771717,27988087,"ENSG00000243147","MRPL33","p23.2"
276792653,2,27781364,27891098,"ENSG00000171174","RBKS","p23.2"
277070843,2,27889941,28338901,"ENSG00000158019","BRE","p23.2"
276853077,2,27896116,27897195,"ENSG00000270846","RP11-674I16.1","p23.2"
276952830,2,27996367,27996449,"ENSG00000265321","MIR4263","p23.2"
276972551,2,28015777,28016482,"ENSG00000270528","RP11-674I16.2","p23.2"
277265497,2,28307691,28310459,"ENSG00000223522","AC093690.1","p23.2"
277264787,2,28308161,28308570,"ENSG00000225991","RP11-731I19.1","p23.2"
277345962,2,28384409,28394672,"ENSG00000229951","AC104695.3","p23.2"
277361302,2,28392448,28417312,"ENSG00000075426","FOSL2","p23.2"
277353384,2,28396815,28397110,"ENSG00000270640","RP11-373D23.2","p23.2"
277382754,2,28425945,28426719,"ENSG00000270210","RP11-373D23.3","p23.2"
277405597,2,28448167,28450184,"ENSG00000227938","AC104695.4","p23.2"
277506888,2,28457145,28643788,"ENSG00000163803","PLB1","p23.2"
277416730,2,28460256,28460361,"ENSG00000242915","RP11-373D23.1","p23.2"
277605333,2,28633282,28664540,"ENSG00000230730","AC074011.2","p23.2"
277640451,2,28683976,28684083,"ENSG00000222232","RNA5SP89","p23.2"
277679001,2,28708953,28736205,"ENSG00000226833","AC097724.3","p23.2"
277733712,2,28751640,28802940,"ENSG00000213639","PPP1CB","p23.2"
277772986,2,28782517,28850611,"ENSG00000163806","SPDYA","p23.2"
277766915,2,28810281,28810706,"ENSG00000273233","RP11-713D19.1","p23.2"
277816483,2,28849821,28870301,"ENSG00000171103","TRMT61B","p23.2"
277877854,2,28894643,28948222,"ENSG00000163811","WDR43","p23.2"
277870128,2,28913664,28913748,"ENSG00000264994","SNORD92","p23.2"
277883527,2,28927067,28927144,"ENSG00000265145","SNORD53","p23.2"
277884443,2,28927983,28928060,"ENSG00000265706","SNORD53B","p23.2"
277965414,2,28956611,29061373,"ENSG00000189350","TOGARAM2","p23.2"
278024040,2,29060976,29074261,"ENSG00000179270","C2orf71","p23.2"
278053606,2,29096843,29097525,"ENSG00000229224","AC105398.3","p23.2"
278100096,2,29097705,29189643,"ENSG00000115295","CLIP4","p23.2"
278513592,2,29192774,29921566,"ENSG00000171094","ALK","p23.1"
278637597,2,29681027,29681323,"ENSG00000242699","RN7SL516P","p23.2"
278847784,2,29890371,29892354,"ENSG00000230737","AC106870.1","p23.1"
278859820,2,29899597,29907199,"ENSG00000197644","AC106870.2","p23.1"
279053857,2,30051066,30143804,"ENSG00000233862","AC016907.3","p23.1"
279034104,2,30077093,30078272,"ENSG00000225943","AC016907.2","p23.1"
279110159,2,30146941,30160533,"ENSG00000119801","YPEL5","p23.1"
279143922,2,30187434,30187566,"ENSG00000207187","SNORA10B","p23.1"
279166573,2,30209995,30210307,"ENSG00000231712","AC104698.2","p23.1"
279234052,2,30231531,30323730,"ENSG00000213626","LBH","p23.1"
279305967,2,30346659,30352431,"ENSG00000235997","AC109642.1","p23.1"
279364680,2,30408170,30408346,"ENSG00000280154","RP11-182E7.1","p23.1"
279502147,2,30447226,30644225,"ENSG00000172954","LCLAT1","p23.1"
279635250,2,30677762,30679895,"ENSG00000278908","RP11-523J2.1","p23.1"
279728078,2,30722771,30820542,"ENSG00000162949","CAPN13","p23.1"
279702994,2,30746444,30746701,"ENSG00000230118","AC092569.2","p23.1"
279989256,2,30910467,31155202,"ENSG00000158089","GALNT14","p23.1"
279945604,2,30986939,30991426,"ENSG00000234579","AC009305.1","p23.1"
280159879,2,31173056,31233858,"ENSG00000214711","CAPN14","p23.1"
280184783,2,31228312,31228410,"ENSG00000201671","RNA5SP90","p23.1"
280208314,2,31234337,31269447,"ENSG00000013016","EHD3","p23.1"
280247605,2,31290762,31291604,"ENSG00000213620","AL121657.4","p23.1"
280330940,2,31334321,31414715,"ENSG00000158125","XDH","p23.1"
280508195,2,31522480,31581067,"ENSG00000277893","SRD5A2","p23.1"
280501625,2,31526942,31563464,"ENSG00000228563","AL133247.2","p23.1"
280608043,2,31651381,31651862,"ENSG00000270422","AL133247.3","p23.1"
280755323,2,31793823,31803980,"ENSG00000223647","AL133249.1","p22.3"
280779435,2,31822591,31823436,"ENSG00000237007","AL121652.3","p22.3"
280780037,2,31823413,31823817,"ENSG00000242272","AL121652.2","p22.3"
280809621,2,31852976,31853423,"ENSG00000273165","RP11-1057B6.1","p22.3"
280894567,2,31865060,32011230,"ENSG00000162959","MEMO1","p22.3"
280910232,2,31867809,32039812,"ENSG00000162961","DPY30","p22.3"
280969636,2,32013061,32013368,"ENSG00000271228","CTC-336P14.1","p22.3"
281067014,2,32063547,32157637,"ENSG00000021574","SPAST","p22.3"
281121823,2,32165046,32165757,"ENSG00000272716","RP11-563N4.1","p22.3"
281151532,2,32165841,32224379,"ENSG00000152683","SLC30A6","p22.3"
281159221,2,32201600,32203999,"ENSG00000229816","AL121653.4","p22.3"
281170931,2,32214456,32214562,"ENSG00000201113","RNU6-647P","p22.3"
281201575,2,32224453,32265854,"ENSG00000091106","NLRC4","p22.3"
281253674,2,32277910,32316594,"ENSG00000119820","YIPF4","p22.3"
281278742,2,32321638,32323002,"ENSG00000272754","AL133245.2","p22.3"
281444385,2,32357028,32618899,"ENSG00000115760","BIRC6","p22.3"
281335037,2,32377631,32379599,"ENSG00000230046","AL133245.1","p22.3"
281479159,2,32521927,32523547,"ENSG00000276334","AL133243.1","p22.3"
281484427,2,32526504,32529507,"ENSG00000276517","AL133243.2","p22.3"
281488621,2,32532153,32532246,"ENSG00000207653","MIR558","p22.3"
281505279,2,32548675,32549040,"ENSG00000274159","AL133243.3","p22.3"
281522467,2,32557273,32574818,"ENSG00000279897","BIRC6-AS2","p22.3"
281521304,2,32563328,32566436,"ENSG00000279544","AL133243.4","p22.3"
281680963,2,32628032,32821051,"ENSG00000018699","TTC27","p22.3"
281591715,2,32635255,32635331,"ENSG00000265057","MIR4765","p22.3"
281832490,2,32825443,32926693,"ENSG00000230876","AL121656.4","p22.3"
281884188,2,32927127,32928405,"ENSG00000236854","AL121656.5","p22.3"
282129662,2,32946972,33399509,"ENSG00000049323","LTBP1","p22.3"
282016145,2,33056333,33063113,"ENSG00000223951","AL133244.1","p22.3"
282242250,2,33285769,33285887,"ENSG00000212204","RNA5SP91","p22.3"
282289374,2,33332898,33333007,"ENSG00000252246","RNA5SP92","p22.3"
282374962,2,33418516,33418564,"ENSG00000283591","MIR4430","p22.3"
282456959,2,33436324,33564750,"ENSG00000152689","RASGRP3","p22.3"
282515719,2,33555047,33563547,"ENSG00000237133","AC020594.5","p22.3"
282547942,2,33583658,33599382,"ENSG00000119812","FAM98A","p22.3"
282558585,2,33602041,33602286,"ENSG00000238038","AC017050.2","p22.3"
282593385,2,33636502,33637425,"ENSG00000187999","AC093393.2","p22.3"
282681886,2,33722721,33728207,"ENSG00000239649","MYADML","p22.3"
282796652,2,33839782,33840678,"ENSG00000235064","AC069303.1","p22.3"
283024810,2,34067226,34069550,"ENSG00000237790","AC009499.2","p22.3"
283664315,2,34677555,34738231,"ENSG00000228262","AC073218.2","p22.3"
283654370,2,34692290,34703606,"ENSG00000272027","RP11-529E15.1","p22.3"
283692468,2,34734975,34737118,"ENSG00000232153","AC073218.3","p22.3"
283949191,2,34799850,35185689,"ENSG00000226994","AC012593.1","p22.3"
283765816,2,34809233,34809556,"ENSG00000264352","RN7SL602P","p22.3"
283955638,2,34998273,35000160,"ENSG00000237320","AC019064.1","p22.3"
284175912,2,35219377,35219604,"ENSG00000196085","AC013442.1","p22.3"
284427867,2,35471405,35471486,"ENSG00000265301","MIR548AD","p22.3"
284428078,2,35471605,35471708,"ENSG00000207255","RNU6-1117P","p22.3"
284428200,2,35471716,35471841,"ENSG00000229013","AC083939.1","p22.3"
284681372,2,35724759,35725142,"ENSG00000234587","AC068274.1","p22.3"
285256031,2,36299388,36299830,"ENSG00000233752","AC009414.1","p22.3"
285311353,2,36354749,36355114,"ENSG00000260025","RP11-490M8.1","p22.2"
285409952,2,36355926,36551135,"ENSG00000150938","CRIM1","p22.2"
285469915,2,36513255,36513732,"ENSG00000273090","RP11-78I14.1","p22.2"
285545368,2,36531805,36646087,"ENSG00000171055","FEZ2","p22.2"
285613053,2,36656322,36656941,"ENSG00000270677","RP11-294L11.1","p22.2"
285712163,2,36696690,36814792,"ENSG00000205221","VIT","p22.2"
285797652,2,36839922,36842539,"ENSG00000279519","RP11-288C18.1","p22.2"
285861478,2,36843640,36966472,"ENSG00000115808","STRN","p22.2"
285823868,2,36867398,36867495,"ENSG00000252756","RNU6-577P","p22.2"
285982784,2,36968383,37084342,"ENSG00000008869","HEATR5B","p22.2"
286048269,2,37084451,37099244,"ENSG00000152133","GPATCH11","p22.2"
286084559,2,37099210,37157065,"ENSG00000055332","EIF2AK2","p22.2"
286105339,2,37148530,37149304,"ENSG00000224891","AC007899.3","p22.2"
286138631,2,37167820,37196598,"ENSG00000138068","SULT6B1","p22.2"
286150981,2,37194382,37194737,"ENSG00000233159","AC007390.4","p22.2"
286162762,2,37196488,37216193,"ENSG00000218739","CEBPZOS","p22.2"
286173084,2,37201612,37231713,"ENSG00000115816","CEBPZ","p22.2"
286167198,2,37208875,37212677,"ENSG00000272054","RP11-423P10.2","p22.2"
286198939,2,37231631,37253403,"ENSG00000003509","NDUFAF7","p22.2"
286244077,2,37250502,37324808,"ENSG00000115825","PRKD3","p22.2"
286282490,2,37325340,37326797,"ENSG00000232028","AC007391.2","p22.2"
286288245,2,37331770,37331876,"ENSG00000207364","RNU6-939P","p22.2"
286315370,2,37344574,37373322,"ENSG00000115828","QPCT","p22.2"
286391981,2,37435510,37435608,"ENSG00000253078","RNU6-1116P","p22.2"
286579839,2,37600136,37646698,"ENSG00000236213","AC006369.2","p22.2"
286646597,2,37641882,37738468,"ENSG00000163171","CDC42EP3","p22.2"
286702111,2,37744333,37747046,"ENSG00000236572","AC006369.3","p22.2"
286773860,2,37816915,37817961,"ENSG00000225402","AC010878.3","p22.2"
286807682,2,37826247,37876274,"ENSG00000237803","NCRNA00211","p22.2"
286951586,2,37923187,38067142,"ENSG00000115841","RMDN2","p22.2"
286964898,2,37949911,38067041,"ENSG00000235848","AC016689.1","p22.2"
287044859,2,38066973,38109902,"ENSG00000138061","CYP1B1","p22.2"
287108971,2,38073447,38231651,"ENSG00000232973","C2orf58","p22.2"
287079330,2,38121935,38123881,"ENSG00000280276","RP11-314C9.1","p22.2"
287092213,2,38132637,38138946,"ENSG00000229160","AC009229.6","p22.2"
287103890,2,38147415,38147521,"ENSG00000199603","RNU6-951P","p22.2"
287149910,2,38193348,38193629,"ENSG00000273006","RP11-314C9.2","p22.2"
287177898,2,38203363,38239590,"ENSG00000227292","AC009229.5","p22.2"
287188364,2,38231568,38232317,"ENSG00000227770","AC009229.4","p22.2"
287242332,2,38285410,38286410,"ENSG00000213594","AC016995.2","p22.2"
287292504,2,38294880,38377285,"ENSG00000119787","ATL2","p22.1"
287417651,2,38406719,38515740,"ENSG00000231367","AC016995.3","p22.1"
287388855,2,38431294,38433573,"ENSG00000235009","AC093822.1","p22.1"
287438749,2,38481851,38482804,"ENSG00000213553","AC011247.2","p22.1"
287492175,2,38535258,38536249,"ENSG00000271443","RP11-541E12.1","p22.1"
287539204,2,38561978,38603586,"ENSG00000143889","HNRNPLL","p22.1"
287558310,2,38601598,38602178,"ENSG00000235586","AC011247.3","p22.1"
287659995,2,38665910,38741237,"ENSG00000143891","GALM","p22.1"
287626233,2,38668202,38671421,"ENSG00000232518","AC074366.3","p22.1"
287703968,2,38743599,38751494,"ENSG00000115875","SRSF7","p22.1"
287724689,2,38751534,38785000,"ENSG00000152147","GEMIN6","p22.1"
287720799,2,38763534,38765221,"ENSG00000227238","AC018693.4","p22.1"
